OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
INV-BV-169	0	0	0.00000	0	L15_GX010036.MP4	135433	29.97003
INV-BV-169	1	0	0.00000	0	R16_GX010036.MP4	135133	29.97003
INV-BV-064	0	0	0.00000	0	20240516_BRUV_2_L17_GX010033.MP4	129955	29.97000
INV-BV-073	0	0	0.00000	0	20240516_BRUV_3_L19_GX010031.MP4	122584	29.97003
INV-BV-073	1	0	0.00000	0	20240516_BRUV_3_R20_GX010036.MP4	122043	29.97003
INV-BV-237	0	0	0.00000	0	20240516_BRUV_4_L21_GX010031.MP4	122724	29.97003
INV-BV-237	1	0	0.00000	0	20240516_BRUV_4_R22_GX010031.MP4	122394	29.97003
INV-BV-189	0	0	0.00000	0	20240516_BRUV_5_R24_GX010035.MP4	128914	29.97003
INV-BV-189	1	0	0.00000	0	20240516_BRUV_5_L23_GX010029.MP4	129499	29.97003
INV-BV-221	0	0	0.00000	0	20240517_BRUV_1_L15_GX010037.MP4	145920	29.97003
INV-BV-221	0	0	0.00000	0	20240517_BRUV_1_L15_GX020037.MP4	72664	29.97003
INV-BV-221	1	0	0.00000	0	20240517_BRUV_1_R16_GX010037.MP4	145920	29.97003
INV-BV-221	1	0	0.00000	0	20240517_BRUV_1_R16_GX020037.MP4	72434	29.97003
INV-BV-205	0	0	0.00000	0	20240517_BRUV_2_L17_GX010034.MP4	145920	29.97003
INV-BV-205	0	0	0.00000	0	20240517_BRUV_2_L17_GX020034.MP4	76044	29.97003
INV-BV-205	1	0	0.00000	0	20240517_BRUV_2_R18_GX010034.MP4	145920	29.97003
INV-BV-205	1	0	0.00000	0	20240517_BRUV_2_R18_GX020034.MP4	75684	29.97003
INV-BV-032	0	0	0.00000	0	20240517_BRUV_3_L19_GX010032.MP4	145920	29.97003
INV-BV-032	0	0	0.00000	0	20240517_BRUV_3_L19_GX020032.MP4	81733	29.97003
INV-BV-032	1	0	0.00000	0	20240517_BRUV_3_R20_GX010037.MP4	145920	29.97003
INV-BV-032	1	0	0.00000	0	20240517_BRUV_3_R20_GX020037.MP4	81283	29.97003
INV-BV-048	0	0	0.00000	0	20240517_BRUV_4_L21_GX010032.MP4	145920	29.97003
INV-BV-048	0	0	0.00000	0	20240517_BRUV_4_L21_GX020032.MP4	55324	29.97003
INV-BV-048	1	0	0.00000	0	20240517_BRUV_4_R22_GX010032.MP4	145920	29.97003
INV-BV-048	1	0	0.00000	0	20240517_BRUV_4_R22_GX020032.MP4	55194	29.97003
INV-BV-217	0	0	0.00000	0	20240517_BRUV_5_L23_GX010031.MP4	145920	29.97000
INV-BV-217	0	0	0.00000	0	20240517_BRUV_5_L23_GX020031.MP4	73063	29.97000
INV-BV-217	1	0	0.00000	0	20240517_BRUV_5_R24_GX010036.MP4	145920	29.97003
INV-BV-217	1	0	0.00000	0	20240517_BRUV_5_R24_GX020036.MP4	72764	29.97003
INV-BV-225	0	0	0.00000	0	20240517_BRUV_6_R96_GX010029.MP4	145920	29.97003
INV-BV-225	0	0	0.00000	0	20240517_BRUV_6_R96_GX020029.MP4	39844	29.97003
INV-BV-225	1	0	0.00000	0	20240517_BRUV_6_L95_GX010033.MP4	145920	29.97003
INV-BV-225	1	0	0.00000	0	20240517_BRUV_6_L95_GX020033.MP4	39644	29.97003
INV-BV-233	0	0	0.00000	0	20240517_BRUV_7_L27_GX010035.MP4	145920	29.97003
INV-BV-233	1	0	0.00000	0	20240517_BRUV_7_R28_GX010029.MP4	145920	29.97003
INV-BV-173	0	0	0.00000	0	20240517_BRUV_8_L29_GX010030.MP4	145920	29.97000
INV-BV-173	0	0	0.00000	0	20240517_BRUV_8_L29_GX020030.MP4	31284	29.97000
INV-BV-173	1	0	0.00000	0	20240517_BRUV_8_R30_GX010030.MP4	145920	29.97003
INV-BV-173	1	0	0.00000	0	20240517_BRUV_8_R30_GX020030.MP4	31183	29.97003
INV-BV-249	0	0	0.00000	0	20240517_BRUV_9_L31_GX010055.MP4	145920	29.97003
INV-BV-249	0	0	0.00000	0	20240517_BRUV_9_L31_GX020055.MP4	38634	29.97003
INV-BV-249	1	0	0.00000	0	20240517_BRUV_9_R32_GX010034.MP4	145920	29.97003
INV-BV-249	1	0	0.00000	0	20240517_BRUV_9_R32_GX020034.MP4	38353	29.97003
INV-BV-044	0	0	0.00000	0	20240517_BRUV_10_R34_GX010037.MP4	145920	29.97003
INV-BV-044	0	0	0.00000	0	20240517_BRUV_10_R34_GX020037.MP4	32674	29.97003
INV-BV-044	1	0	0.00000	0	20240517_BRUV_10_L33_GX010032.MP4	5481	29.97003
INV-BV-160	0	0	0.00000	0	20240517_BRUV_1_L15_GX010039.MP4	122804	29.97003
INV-BV-160	1	0	0.00000	0	20240517_BRUV_1_R16_GX010039.MP4	122514	29.97003
INV-BV-096	0	0	0.00000	0	20240517_BRUV_2_L17_GX010036.MP4	120387	29.97003
INV-BV-096	1	0	0.00000	0	20240517_BRUV_2_R18_GX010036.MP4	119461	29.97003
INV-BV-156	0	0	0.00000	0	20240517_BRUV_3_L19_GX010034.MP4	124505	29.97003
INV-BV-156	1	0	0.00000	0	20240517_BRUV_3_R20_GX010039.MP4	124777	29.97003
INV-BV-028	0	0	0.00000	0	20240517_BRUV_4_L21_GX010034.MP4	127824	29.97003
INV-BV-028	1	0	0.00000	0	20240517_BRUV_4_R22_GX010034.MP4	127036	29.97003
INV-BV-241	0	0	0.00000	0	20240517_BRUV_5_L23_GX010033.MP4	127427	29.97000
INV-BV-241	0	0	0.00000	0	20240517_BRUV_5_L23_GX020031.MP4	73063	29.97000
INV-BV-241	0	0	0.00000	0	20240517_BRUV_5_L23_GX020032.MP4	30144	29.97000
INV-BV-241	1	0	0.00000	0	20240517_BRUV_5_R24_GX010038.MP4	128620	29.97003
INV-BV-165	0	0	0.00000	0	20240517_BRUV_6_L95_GX010035.MP4	115635	29.97003
INV-BV-165	1	0	0.00000	0	20240517_BRUV_6_R96_GX010031.MP4	115089	29.97003
INV-BV-CP1	0	0	0.00000	0	20240518_BRUV_1_L15_GX010040.MP4	145920	29.97000
INV-BV-CP1	0	0	0.00000	0	20240518_BRUV_1_L15_GX020040.MP4	60463	29.97003
INV-BV-CP1	1	0	0.00000	0	20240518_BRUV_1_R16_GX010040.MP4	145920	29.97003
INV-BV-CP1	1	0	0.00000	0	20240518_BRUV_1_R16_GX020040.MP4	58967	29.97003
INV-BV-CP2	0	0	0.00000	0	20240518_BRUV_2_L17_GX010037.MP4	145920	29.97003
INV-BV-CP2	0	0	0.00000	0	20240518_BRUV_2_L17_GX020037.MP4	61924	29.97003
INV-BV-CP2	1	0	0.00000	0	20240518_BRUV_2_R18_GX010037.MP4	145920	29.97003
INV-BV-CP2	1	0	0.00000	0	20240518_BRUV_2_R18_GX020037.MP4	62014	29.97003
INV-BV-CP3	0	0	0.00000	0	20240518_BRUV_3_L19_GX010035.MP4	145920	29.97003
INV-BV-CP3	0	0	0.00000	0	20240518_BRUV_3_L19_GX020035.MP4	60344	29.97003
INV-BV-CP3	1	0	0.00000	0	20240518_BRUV_3_R20_GX010040.MP4	145920	29.97003
INV-BV-CP3	1	0	0.00000	0	20240518_BRUV_3_R20_GX020040.MP4	60014	29.97003
INV-BV-CP4	0	0	0.00000	0	20240518_BRUV_4_L21_GX010035.MP4	145920	29.97003
INV-BV-CP4	0	0	0.00000	0	20240518_BRUV_4_L21_GX020035.MP4	58434	29.97003
INV-BV-CP4	1	0	0.00000	0	20240518_BRUV_4_R22_GX010035.MP4	145920	29.97003
INV-BV-CP4	1	0	0.00000	0	20240518_BRUV_4_R22_GX020035.MP4	58084	29.97003
INV-BV-185	0	0	0.00000	0	20240518_BRUV_5_L23_GX010034.MP4	145920	29.97000
INV-BV-185	0	0	0.00000	0	20240518_BRUV_5_L23_GX020034.MP4	59144	29.97003
INV-BV-185	1	0	0.00000	0	20240518_BRUV_5_R24_GX010039.MP4	145920	29.97003
INV-BV-185	1	0	0.00000	0	20240518_BRUV_5_R24_GX020039.MP4	58854	29.97003
INV-BV-201	0	0	0.00000	0	20240518_BRUV_6_L95_GX010036.MP4	145920	29.97003
INV-BV-201	0	0	0.00000	0	20240518_BRUV_6_L95_GX020036.MP4	50154	29.97003
INV-BV-201	1	0	0.00000	0	20240518_BRUV_6_R96_GX010032.MP4	145920	29.97003
INV-BV-201	1	0	0.00000	0	20240518_BRUV_6_R96_GX020032.MP4	50177	29.97003
INV-BV-089	0	0	0.00000	0	20240518_BRUV_7_L27_GX010037.MP4	145920	29.97000
INV-BV-089	1	0	0.00000	0	20240518_BRUV_7_R28_GX010031.MP4	145920	29.97003
INV-BV-089	1	0	0.00000	0	20240518_BRUV_7_R28_GX020031.MP4	50765	29.97003
INV-BV-060	0	0	0.00000	0	20240518_BRUV_8_L29_GX010032.MP4	145920	29.97000
INV-BV-060	1	0	0.00000	0	20240518_BRUV_8_R30_GX010032.MP4	145920	29.97003
