OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
INV-BV-169	0	0	1110.09444	558.13433	838.11123	554.10448
INV-BV-169	1	0	1008.34313	651.73134	873.60756	652.34328
INV-BV-169	2	0	1678.95278	883.91791	1405.23190	944.92537
INV-BV-169	2	1	1846.84365	845.29851	1561.03463	919.73881
INV-BV-169	3	0	536.84155	661.06343	511.21301	634.84328
INV-BV-169	3	1	622.46590	664.25373	591.96852	643.40672
INV-BV-169	4	0	1173.74187	722.92537	1163.01364	737.25373
INV-BV-169	4	1	1243.24869	724.60448	1236.88562	742.29104
INV-BV-169	5	0	392.80483	630.94776	441.59391	602.72015
INV-BV-169	5	1	458.61805	635.31343	501.02728	613.46642
INV-BV-169	6	0	1402.71773	810.06716	1340.54460	850.25746
INV-BV-169	6	1	1448.04827	819.47015	1389.23295	858.14925
INV-BV-169	7	0	951.62434	811.48134	864.88248	807.39179
INV-BV-169	7	1	896.55614	813.66418	811.82896	805.54478
INV-BV-169	8	0	576.46170	845.49627	527.13431	812.37313
INV-BV-169	8	1	614.90871	847.51119	558.52991	816.57090
INV-BV-169	9	0	1208.49423	513.76119	1079.43337	519.38060
INV-BV-169	9	1	1327.02518	469.76866	1205.01574	479.75373
INV-BV-169	10	0	1264.49423	599.06716	1174.07765	611.67910
INV-BV-169	10	1	1372.95173	624.25373	1280.18468	646.60448
INV-BV-169	11	0	960.29066	555.58955	769.25813	551.64925
INV-BV-169	11	1	872.91081	689.67164	678.92760	679.05224
INV-BV-169	12	0	1104.45750	555.06716	929.91081	558.62687
INV-BV-169	12	1	1228.36097	492.60448	1055.82896	497.50746
INV-BV-169	13	0	775.88038	422.89552	655.08395	419.23881
INV-BV-169	13	1	894.24344	397.52239	749.01889	397.67164
INV-BV-169	14	0	1432.06296	520.50746	1314.19307	535.00746
INV-BV-169	14	1	1553.28017	477.52239	1429.36621	496.05224
INV-BV-169	15	0	1269.31584	595.01493	1136.38825	604.97761
INV-BV-169	15	1	1358.29801	535.57463	1240.14481	545.20149
INV-BV-169	16	0	1183.89402	639.61194	1004.99161	648.26119
INV-BV-169	16	1	1288.99370	554.64925	1122.42497	566.38806
INV-BV-169	17	0	1152.13641	791.66418	940.15320	797.89552
INV-BV-169	17	1	1278.39035	752.70896	1056.33368	770.35821
INV-BV-169	18	0	987.24239	553.61940	916.83001	551.85075
INV-BV-169	18	1	1084.95488	530.11194	1012.86359	532.37313
INV-BV-169	19	0	1340.84995	631.08955	1210.38615	649.73881
INV-BV-169	19	1	1451.32214	633.10448	1329.92445	657.46269
INV-BV-169	20	0	1063.97377	525.47761	876.83945	525.38806
INV-BV-169	20	1	976.67051	403.57463	794.57293	400.79851
INV-BV-169	21	0	907.71773	450.79851	797.56243	447.32090
INV-BV-169	21	1	1024.23400	431.32090	907.02728	431.53731
INV-BV-169	22	0	1175.23715	598.05224	988.63903	599.87313
INV-BV-169	22	1	1262.87618	503.35075	1087.35887	507.52239
INV-BV-169	23	0	958.17314	505.00000	834.24134	506.40299
INV-BV-169	23	1	1017.27072	576.52985	882.92970	581.29104
INV-BV-169	24	0	939.45750	551.33582	895.69990	547.41045
INV-BV-169	24	1	1028.77545	536.89552	969.90766	536.66418
INV-BV-169	25	0	1148.44281	654.05224	964.49423	660.09701
INV-BV-169	25	1	1258.57922	571.44030	1076.30955	581.51493
INV-BV-169	26	0	1138.53095	655.81343	960.46695	661.51493
INV-BV-169	26	1	1251.68940	573.53731	1070.60336	582.59701
INV-BV-169	27	0	353.43861	955.51866	170.38300	888.39925
INV-BV-169	27	1	409.34627	957.36567	219.23924	895.28358
INV-BV-169	28	0	363.07450	1012.26119	143.77020	938.10075
INV-BV-169	28	1	422.33998	1000.33955	201.52466	931.38433
INV-BV-169	29	0	1427.39454	859.73134	1017.13956	895.97761
